Date,Campus,Bus,Driver,Route,Scheduled Time,Entry Time,Exit Time,First Unload Time,Time Difference between Entry Time and Scheduled Time,Time Difference between First Unload Time and Scheduled Time,NumberUnloadedAtCampus
9/23/2025 12:00:00 AM,Jenkins Elementary,843,Thomas D,JEN04 AM,7:35:00 AM,7:16:14 AM,,7:16:14 AM,,,
9/23/2025 12:00:00 AM,Jenkins Elementary,844,Wilson J,JEN05 AM,7:35:00 AM,7:38:59 AM,,7:38:59 AM,,,
9/23/2025 12:00:00 AM,Lewis Elementary,850,Brown K,LEW01 AM,7:35:00 AM,7:22:47 AM,,7:22:47 AM,,,
9/23/2025 12:00:00 AM,Lewis Elementary,851,Williams M,LEW02 AM,7:35:00 AM,7:10:10 AM,,7:10:10 AM,,,
9/23/2025 12:00:00 AM,Lewis Elementary,852,Taylor B,LEW03 AM,7:35:00 AM,7:26:36 AM,,7:26:36 AM,,,
9/23/2025 12:00:00 AM,Lewis Elementary,853,Johnson T,LEW04 AM,7:35:00 AM,7:46:44 AM,,7:46:44 AM,,,
9/23/2025 12:00:00 AM,Lewis Elementary,854,Anderson C,LEW05 AM,7:35:00 AM,,,7:28:30 AM,,,
9/23/2025 12:00:00 AM,Marshall Elementary,860,Wilson J,MAR01 AM,7:35:00 AM,7:24:07 AM,,7:24:07 AM,,,
9/23/2025 12:00:00 AM,Marshall Elementary,861,Moore A,MAR02 AM,7:35:00 AM,7:10:44 AM,,7:10:44 AM,,,
9/23/2025 12:00:00 AM,Marshall Elementary,862,Brown K,MAR03 AM,7:35:00 AM,7:18:11 AM,,7:18:11 AM,,,
9/23/2025 12:00:00 AM,Marshall Elementary,863,Davis R,MAR04 AM,7:35:00 AM,7:19:39 AM,,7:19:39 AM,,,
9/23/2025 12:00:00 AM,Marshall Elementary,864,Thomas D,MAR05 AM,7:35:00 AM,7:14:38 AM,,7:14:38 AM,,,
9/23/2025 12:00:00 AM,Reynolds Elementary,870,Wilson J,REY01 AM,7:35:00 AM,7:23:27 AM,,7:23:27 AM,,,
9/23/2025 12:00:00 AM,Reynolds Elementary,871,Taylor B,REY02 AM,7:35:00 AM,7:25:24 AM,,7:25:24 AM,,,
9/23/2025 12:00:00 AM,Reynolds Elementary,872,Williams M,REY03 AM,7:35:00 AM,7:27:09 AM,,7:27:09 AM,,,
9/23/2025 12:00:00 AM,Reynolds Elementary,873,Anderson C,REY04 AM,7:35:00 AM,7:25:45 AM,,7:25:45 AM,,,
9/23/2025 12:00:00 AM,Reynolds Elementary,874,Miller S,REY05 AM,7:35:00 AM,7:15:12 AM,,7:15:12 AM,,,
9/23/2025 12:00:00 AM,Westfield Middle School,880,Anderson C,WES01 AM,8:05:00 AM,7:57:48 AM,,7:57:48 AM,,,
9/23/2025 12:00:00 AM,Westfield Middle School,881,Brown K,WES02 AM,8:05:00 AM,7:49:25 AM,,7:49:25 AM,,,
9/23/2025 12:00:00 AM,Westfield Middle School,882,Moore A,WES03 AM,8:05:00 AM,7:40:50 AM,,7:40:50 AM,,,
9/23/2025 12:00:00 AM,Westfield Middle School,883,Taylor B,WES04 AM,8:05:00 AM,7:53:00 AM,,7:53:00 AM,,,
9/23/2025 12:00:00 AM,Lakewood Middle School,890,Brown K,LAK01 AM,8:05:00 AM,7:58:14 AM,,7:58:14 AM,,,
9/23/2025 12:00:00 AM,Lakewood Middle School,891,Thomas D,LAK02 AM,8:05:00 AM,7:45:42 AM,,7:45:42 AM,,,
9/23/2025 12:00:00 AM,Lakewood Middle School,892,Williams M,LAK03 AM,8:05:00 AM,7:40:42 AM,,7:40:42 AM,,,
9/23/2025 12:00:00 AM,Lakewood Middle School,893,Moore A,LAK04 AM,8:05:00 AM,7:42:59 AM,,7:42:59 AM,,,
9/23/2025 12:00:00 AM,Riverside Middle School,900,Wilson J,RIV01 AM,8:05:00 AM,7:59:30 AM,,7:59:30 AM,,,
9/23/2025 12:00:00 AM,Riverside Middle School,901,Taylor B,RIV02 AM,8:05:00 AM,7:58:09 AM,,7:58:09 AM,,,
9/23/2025 12:00:00 AM,Riverside Middle School,902,Taylor B,RIV03 AM,8:05:00 AM,7:40:29 AM,,7:40:29 AM,,,
9/23/2025 12:00:00 AM,Riverside Middle School,903,Williams M,RIV04 AM,8:05:00 AM,7:55:08 AM,,7:55:08 AM,,,
9/23/2025 12:00:00 AM,Metro High School,910,Thomas D,MET01 AM,8:55:00 AM,8:33:26 AM,,8:33:26 AM,,,
9/23/2025 12:00:00 AM,Metro High School,911,Williams M,MET02 AM,8:55:00 AM,8:38:21 AM,,8:38:21 AM,,,
9/23/2025 12:00:00 AM,Metro High School,912,Brown K,MET03 AM,8:55:00 AM,8:47:37 AM,,8:47:37 AM,,,
9/23/2025 12:00:00 AM,Northgate High School,920,Taylor B,NOR01 AM,8:55:00 AM,,,8:39:00 AM,,,
9/23/2025 12:00:00 AM,Northgate High School,921,Moore A,NOR02 AM,8:55:00 AM,8:41:36 AM,,8:41:36 AM,,,
9/23/2025 12:00:00 AM,Northgate High School,922,Wilson J,NOR03 AM,8:55:00 AM,8:49:16 AM,,8:49:16 AM,,,
9/24/2025 12:00:00 AM,Anderson Elementary,800,Johnson T,AND01 AM,7:35:00 AM,7:18:17 AM,,7:18:17 AM,,,
9/24/2025 12:00:00 AM,Anderson Elementary,801,Wilson J,AND02 AM,7:35:00 AM,7:18:14 AM,,7:18:14 AM,,,
9/24/2025 12:00:00 AM,Anderson Elementary,802,Williams M,AND03 AM,7:35:00 AM,7:25:29 AM,,7:25:29 AM,,,
9/24/2025 12:00:00 AM,Anderson Elementary,803,Anderson C,AND04 AM,7:35:00 AM,7:13:53 AM,,7:13:53 AM,,,
9/24/2025 12:00:00 AM,Anderson Elementary,804,Wilson J,AND05 AM,7:35:00 AM,7:21:47 AM,,7:21:47 AM,,,
9/24/2025 12:00:00 AM,Bammel Elementary,810,Thomas D,BAM01 AM,7:35:00 AM,7:11:15 AM,,7:11:15 AM,,,
9/24/2025 12:00:00 AM,Bammel Elementary,811,Moore A,BAM02 AM,7:35:00 AM,7:14:48 AM,,7:14:48 AM,,,
9/24/2025 12:00:00 AM,Bammel Elementary,812,Thomas D,BAM03 AM,7:35:00 AM,7:24:36 AM,,7:24:36 AM,,,
9/24/2025 12:00:00 AM,Bammel Elementary,813,Davis R,BAM04 AM,7:35:00 AM,7:30:57 AM,,7:30:57 AM,,,
9/24/2025 12:00:00 AM,Bammel Elementary,814,Wilson J,BAM05 AM,7:35:00 AM,7:14:22 AM,,7:14:22 AM,,,
9/24/2025 12:00:00 AM,Cooper Elementary,820,Davis R,COO01 AM,7:35:00 AM,7:21:17 AM,,7:21:17 AM,,,
9/24/2025 12:00:00 AM,Cooper Elementary,821,Johnson T,COO02 AM,7:35:00 AM,7:19:06 AM,,7:19:06 AM,,,
9/24/2025 12:00:00 AM,Cooper Elementary,822,Thomas D,COO03 AM,7:35:00 AM,7:20:37 AM,,7:20:37 AM,,,
9/24/2025 12:00:00 AM,Cooper Elementary,823,Davis R,COO04 AM,7:35:00 AM,7:40:45 AM,,7:40:45 AM,,,
9/24/2025 12:00:00 AM,Cooper Elementary,824,Davis R,COO05 AM,7:35:00 AM,7:44:23 AM,,7:44:23 AM,,,
9/24/2025 12:00:00 AM,Heritage Elementary,830,Davis R,HER01 AM,7:35:00 AM,7:16:18 AM,,7:16:18 AM,,,
9/24/2025 12:00:00 AM,Heritage Elementary,831,Thomas D,HER02 AM,7:35:00 AM,7:18:50 AM,,7:18:50 AM,,,
9/24/2025 12:00:00 AM,Heritage Elementary,832,Miller S,HER03 AM,7:35:00 AM,7:12:03 AM,,7:12:03 AM,,,
9/24/2025 12:00:00 AM,Heritage Elementary,833,Miller S,HER04 AM,7:35:00 AM,7:29:19 AM,,7:29:19 AM,,,
9/24/2025 12:00:00 AM,Heritage Elementary,834,Brown K,HER05 AM,7:35:00 AM,7:13:39 AM,,7:13:39 AM,,,
9/24/2025 12:00:00 AM,Jenkins Elementary,840,Davis R,JEN01 AM,7:35:00 AM,7:26:39 AM,,7:26:39 AM,,,
9/24/2025 12:00:00 AM,Jenkins Elementary,841,Davis R,JEN02 AM,7:35:00 AM,7:39:01 AM,,7:39:01 AM,,,
9/24/2025 12:00:00 AM,Jenkins Elementary,842,Taylor B,JEN03 AM,7:35:00 AM,7:30:28 AM,,7:30:28 AM,,,
9/24/2025 12:00:00 AM,Jenkins Elementary,843,Johnson T,JEN04 AM,7:35:00 AM,7:10:23 AM,,7:10:23 AM,,,
9/24/2025 12:00:00 AM,Jenkins Elementary,844,Taylor B,JEN05 AM,7:35:00 AM,7:30:13 AM,,7:30:13 AM,,,
9/24/2025 12:00:00 AM,Lewis Elementary,850,Johnson T,LEW01 AM,7:35:00 AM,7:25:10 AM,,7:25:10 AM,,,
9/24/2025 12:00:00 AM,Lewis Elementary,851,Miller S,LEW02 AM,7:35:00 AM,7:13:29 AM,,7:13:29 AM,,,
9/24/2025 12:00:00 AM,Lewis Elementary,852,Miller S,LEW03 AM,7:35:00 AM,7:11:50 AM,,7:11:50 AM,,,
9/24/2025 12:00:00 AM,Lewis Elementary,853,Taylor B,LEW04 AM,7:35:00 AM,7:15:40 AM,,7:15:40 AM,,,
9/24/2025 12:00:00 AM,Lewis Elementary,854,Thomas D,LEW05 AM,7:35:00 AM,7:41:24 AM,,7:41:24 AM,,,
9/24/2025 12:00:00 AM,Marshall Elementary,860,Davis R,MAR01 AM,7:35:00 AM,7:16:36 AM,,7:16:36 AM,,,
9/24/2025 12:00:00 AM,Marshall Elementary,861,Anderson C,MAR02 AM,7:35:00 AM,7:14:02 AM,,7:14:02 AM,,,
9/24/2025 12:00:00 AM,Marshall Elementary,862,Johnson T,MAR03 AM,7:35:00 AM,7:43:18 AM,,7:43:18 AM,,,
9/24/2025 12:00:00 AM,Marshall Elementary,863,Wilson J,MAR04 AM,7:35:00 AM,7:20:47 AM,,7:20:47 AM,,,
9/24/2025 12:00:00 AM,Marshall Elementary,864,Miller S,MAR05 AM,7:35:00 AM,7:13:29 AM,,7:13:29 AM,,,
9/24/2025 12:00:00 AM,Reynolds Elementary,870,Wilson J,REY01 AM,7:35:00 AM,7:22:37 AM,,7:22:37 AM,,,
9/24/2025 12:00:00 AM,Reynolds Elementary,871,Anderson C,REY02 AM,7:35:00 AM,7:24:18 AM,,7:24:18 AM,,,
9/24/2025 12:00:00 AM,Reynolds Elementary,872,Anderson C,REY03 AM,7:35:00 AM,7:20:00 AM,,7:20:00 AM,,,
9/24/2025 12:00:00 AM,Reynolds Elementary,873,Wilson J,REY04 AM,7:35:00 AM,7:20:12 AM,,7:20:12 AM,,,
9/24/2025 12:00:00 AM,Reynolds Elementary,874,Davis R,REY05 AM,7:35:00 AM,7:11:47 AM,,7:11:47 AM,,,
9/24/2025 12:00:00 AM,Westfield Middle School,880,Wilson J,WES01 AM,8:05:00 AM,8:00:26 AM,,8:00:26 AM,,,
9/24/2025 12:00:00 AM,Westfield Middle School,881,Wilson J,WES02 AM,8:05:00 AM,7:55:09 AM,,7:55:09 AM,,,
9/24/2025 12:00:00 AM,Westfield Middle School,882,Wilson J,WES03 AM,8:05:00 AM,7:42:25 AM,,7:42:25 AM,,,
9/24/2025 12:00:00 AM,Westfield Middle School,883,Miller S,WES04 AM,8:05:00 AM,7:55:02 AM,,7:55:02 AM,,,
9/24/2025 12:00:00 AM,Lakewood Middle School,890,Williams M,LAK01 AM,8:05:00 AM,7:57:14 AM,,7:57:14 AM,,,
9/24/2025 12:00:00 AM,Lakewood Middle School,891,Williams M,LAK02 AM,8:05:00 AM,7:56:06 AM,,7:56:06 AM,,,
9/24/2025 12:00:00 AM,Lakewood Middle School,892,Wilson J,LAK03 AM,8:05:00 AM,7:47:34 AM,,7:47:34 AM,,,
9/24/2025 12:00:00 AM,Lakewood Middle School,893,Wilson J,LAK04 AM,8:05:00 AM,7:43:03 AM,,7:43:03 AM,,,
9/24/2025 12:00:00 AM,Riverside Middle School,900,Thomas D,RIV01 AM,8:05:00 AM,8:20:59 AM,,8:20:59 AM,,,
9/24/2025 12:00:00 AM,Riverside Middle School,901,Moore A,RIV02 AM,8:05:00 AM,7:48:47 AM,,7:48:47 AM,,,
9/24/2025 12:00:00 AM,Riverside Middle School,902,Thomas D,RIV03 AM,8:05:00 AM,7:47:51 AM,,7:47:51 AM,,,
9/24/2025 12:00:00 AM,Riverside Middle School,903,Thomas D,RIV04 AM,8:05:00 AM,7:54:50 AM,,7:54:50 AM,,,
9/24/2025 12:00:00 AM,Metro High School,910,Taylor B,MET01 AM,8:55:00 AM,9:03:09 AM,,9:03:09 AM,,,
9/24/2025 12:00:00 AM,Metro High School,911,Brown K,MET02 AM,8:55:00 AM,8:44:07 AM,,8:44:07 AM,,,
9/24/2025 12:00:00 AM,Metro High School,912,Johnson T,MET03 AM,8:55:00 AM,8:39:59 AM,,8:39:59 AM,,,
9/24/2025 12:00:00 AM,Northgate High School,920,Wilson J,NOR01 AM,8:55:00 AM,8:40:51 AM,,8:40:51 AM,,,
9/24/2025 12:00:00 AM,Northgate High School,921,Brown K,NOR02 AM,8:55:00 AM,8:31:10 AM,,8:31:10 AM,,,
9/24/2025 12:00:00 AM,Northgate High School,922,Taylor B,NOR03 AM,8:55:00 AM,8:43:54 AM,,8:43:54 AM,,,
9/25/2025 12:00:00 AM,Anderson Elementary,800,Taylor B,AND01 AM,7:35:00 AM,7:28:32 AM,,7:28:32 AM,,,
9/25/2025 12:00:00 AM,Anderson Elementary,801,Moore A,AND02 AM,7:35:00 AM,7:23:27 AM,,7:23:27 AM,,,
9/25/2025 12:00:00 AM,Anderson Elementary,802,Davis R,AND03 AM,7:35:00 AM,7:26:06 AM,,7:26:06 AM,,,
9/25/2025 12:00:00 AM,Anderson Elementary,803,Williams M,AND04 AM,7:35:00 AM,7:20:45 AM,,7:20:45 AM,,,
9/25/2025 12:00:00 AM,Anderson Elementary,804,Wilson J,AND05 AM,7:35:00 AM,7:25:00 AM,,7:25:00 AM,,,
9/25/2025 12:00:00 AM,Bammel Elementary,810,Brown K,BAM01 AM,7:35:00 AM,7:16:26 AM,,7:16:26 AM,,,
9/25/2025 12:00:00 AM,Bammel Elementary,811,Davis R,BAM02 AM,7:35:00 AM,7:21:22 AM,,7:21:22 AM,,,
9/25/2025 12:00:00 AM,Bammel Elementary,812,Wilson J,BAM03 AM,7:35:00 AM,7:18:34 AM,,7:18:34 AM,,,
9/25/2025 12:00:00 AM,Bammel Elementary,813,Davis R,BAM04 AM,7:35:00 AM,7:14:37 AM,,7:14:37 AM,,,
9/25/2025 12:00:00 AM,Bammel Elementary,814,Taylor B,BAM05 AM,7:35:00 AM,7:26:37 AM,,7:26:37 AM,,,
9/25/2025 12:00:00 AM,Cooper Elementary,820,Thomas D,COO01 AM,7:35:00 AM,7:40:04 AM,,7:40:04 AM,,,
9/25/2025 12:00:00 AM,Cooper Elementary,821,Miller S,COO02 AM,7:35:00 AM,7:15:16 AM,,7:15:16 AM,,,
9/25/2025 12:00:00 AM,Cooper Elementary,822,Thomas D,COO03 AM,7:35:00 AM,7:21:07 AM,,7:21:07 AM,,,
9/25/2025 12:00:00 AM,Cooper Elementary,823,Thomas D,COO04 AM,7:35:00 AM,7:13:06 AM,,7:13:06 AM,,,
9/25/2025 12:00:00 AM,Cooper Elementary,824,Thomas D,COO05 AM,7:35:00 AM,7:10:32 AM,,7:10:32 AM,,,
9/25/2025 12:00:00 AM,Heritage Elementary,830,Moore A,HER01 AM,7:35:00 AM,7:16:02 AM,,7:16:02 AM,,,
9/25/2025 12:00:00 AM,Heritage Elementary,831,Anderson C,HER02 AM,7:35:00 AM,7:19:33 AM,,7:19:33 AM,,,
9/25/2025 12:00:00 AM,Heritage Elementary,832,Taylor B,HER03 AM,7:35:00 AM,7:13:35 AM,,7:13:35 AM,,,
9/25/2025 12:00:00 AM,Heritage Elementary,833,Davis R,HER04 AM,7:35:00 AM,7:16:50 AM,,7:16:50 AM,,,
9/25/2025 12:00:00 AM,Heritage Elementary,834,Moore A,HER05 AM,7:35:00 AM,7:11:22 AM,,7:11:22 AM,,,
9/25/2025 12:00:00 AM,Jenkins Elementary,840,Thomas D,JEN01 AM,7:35:00 AM,7:16:34 AM,,7:16:34 AM,,,
9/25/2025 12:00:00 AM,Jenkins Elementary,841,Williams M,JEN02 AM,7:35:00 AM,7:25:26 AM,,7:25:26 AM,,,
9/25/2025 12:00:00 AM,Jenkins Elementary,842,Davis R,JEN03 AM,7:35:00 AM,7:21:19 AM,,7:21:19 AM,,,
9/25/2025 12:00:00 AM,Jenkins Elementary,843,Anderson C,JEN04 AM,7:35:00 AM,7:42:52 AM,,7:42:52 AM,,,
9/25/2025 12:00:00 AM,Jenkins Elementary,844,Wilson J,JEN05 AM,7:35:00 AM,7:45:38 AM,,7:45:38 AM,,,
9/25/2025 12:00:00 AM,Lewis Elementary,850,Thomas D,LEW01 AM,7:35:00 AM,7:23:13 AM,,7:23:13 AM,,,
9/25/2025 12:00:00 AM,Lewis Elementary,851,Anderson C,LEW02 AM,7:35:00 AM,7:20:23 AM,,7:20:23 AM,,,
9/25/2025 12:00:00 AM,Lewis Elementary,852,Davis R,LEW03 AM,7:35:00 AM,7:15:53 AM,,7:15:53 AM,,,
9/25/2025 12:00:00 AM,Lewis Elementary,853,Johnson T,LEW04 AM,7:35:00 AM,7:18:08 AM,,7:18:08 AM,,,
9/25/2025 12:00:00 AM,Lewis Elementary,854,Brown K,LEW05 AM,7:35:00 AM,7:16:31 AM,,7:16:31 AM,,,
9/25/2025 12:00:00 AM,Marshall Elementary,860,Wilson J,MAR01 AM,7:35:00 AM,7:25:11 AM,,7:25:11 AM,,,
9/25/2025 12:00:00 AM,Marshall Elementary,861,Moore A,MAR02 AM,7:35:00 AM,7:14:20 AM,,7:14:20 AM,,,
9/25/2025 12:00:00 AM,Marshall Elementary,862,Johnson T,MAR03 AM,7:35:00 AM,7:11:05 AM,,7:11:05 AM,,,
9/25/2025 12:00:00 AM,Marshall Elementary,863,Brown K,MAR04 AM,7:35:00 AM,7:14:46 AM,,7:14:46 AM,,,
9/25/2025 12:00:00 AM,Marshall Elementary,864,Thomas D,MAR05 AM,7:35:00 AM,7:22:18 AM,,7:22:18 AM,,,
9/25/2025 12:00:00 AM,Reynolds Elementary,870,Davis R,REY01 AM,7:35:00 AM,7:24:26 AM,,7:24:26 AM,,,
9/25/2025 12:00:00 AM,Reynolds Elementary,871,Johnson T,REY02 AM,7:35:00 AM,7:14:34 AM,,7:14:34 AM,,,
9/25/2025 12:00:00 AM,Reynolds Elementary,872,Miller S,REY03 AM,7:35:00 AM,7:17:11 AM,,7:17:11 AM,,,
9/25/2025 12:00:00 AM,Reynolds Elementary,873,Davis R,REY04 AM,7:35:00 AM,7:47:14 AM,,7:47:14 AM,,,
9/25/2025 12:00:00 AM,Reynolds Elementary,874,Taylor B,REY05 AM,7:35:00 AM,7:22:55 AM,,7:22:55 AM,,,
9/25/2025 12:00:00 AM,Westfield Middle School,880,Moore A,WES01 AM,8:05:00 AM,7:58:19 AM,,7:58:19 AM,,,
9/25/2025 12:00:00 AM,Westfield Middle School,881,Wilson J,WES02 AM,8:05:00 AM,7:42:36 AM,,7:42:36 AM,,,
9/25/2025 12:00:00 AM,Westfield Middle School,882,Davis R,WES03 AM,8:05:00 AM,7:43:57 AM,,7:43:57 AM,,,
9/25/2025 12:00:00 AM,Westfield Middle School,883,Miller S,WES04 AM,8:05:00 AM,7:51:24 AM,,7:51:24 AM,,,
9/25/2025 12:00:00 AM,Lakewood Middle School,890,Taylor B,LAK01 AM,8:05:00 AM,7:46:10 AM,,7:46:10 AM,,,
9/25/2025 12:00:00 AM,Lakewood Middle School,891,Anderson C,LAK02 AM,8:05:00 AM,7:44:47 AM,,7:44:47 AM,,,
9/25/2025 12:00:00 AM,Lakewood Middle School,892,Anderson C,LAK03 AM,8:05:00 AM,7:40:53 AM,,7:40:53 AM,,,
9/25/2025 12:00:00 AM,Lakewood Middle School,893,Williams M,LAK04 AM,8:05:00 AM,7:50:48 AM,,7:50:48 AM,,,
9/25/2025 12:00:00 AM,Riverside Middle School,900,Davis R,RIV01 AM,8:05:00 AM,7:55:33 AM,,7:55:33 AM,,,
9/25/2025 12:00:00 AM,Riverside Middle School,901,Anderson C,RIV02 AM,8:05:00 AM,7:47:54 AM,,7:47:54 AM,,,
9/25/2025 12:00:00 AM,Riverside Middle School,902,Wilson J,RIV03 AM,8:05:00 AM,8:00:47 AM,,8:00:47 AM,,,
9/25/2025 12:00:00 AM,Riverside Middle School,903,Wilson J,RIV04 AM,8:05:00 AM,7:47:59 AM,,7:47:59 AM,,,
9/25/2025 12:00:00 AM,Metro High School,910,Anderson C,MET01 AM,8:55:00 AM,8:50:48 AM,,8:50:48 AM,,,
9/25/2025 12:00:00 AM,Metro High School,911,Williams M,MET02 AM,8:55:00 AM,8:43:50 AM,,8:43:50 AM,,,
9/25/2025 12:00:00 AM,Metro High School,912,Brown K,MET03 AM,8:55:00 AM,8:40:22 AM,,8:40:22 AM,,,
9/25/2025 12:00:00 AM,Northgate High School,920,Williams M,NOR01 AM,8:55:00 AM,8:47:02 AM,,8:47:02 AM,,,
9/25/2025 12:00:00 AM,Northgate High School,921,Wilson J,NOR02 AM,8:55:00 AM,8:34:31 AM,,8:34:31 AM,,,
9/25/2025 12:00:00 AM,Northgate High School,922,Thomas D,NOR03 AM,8:55:00 AM,8:43:13 AM,,8:43:13 AM,,,
9/26/2025 12:00:00 AM,Anderson Elementary,800,Wilson J,AND01 AM,7:35:00 AM,7:21:28 AM,,7:21:28 AM,,,
9/26/2025 12:00:00 AM,Anderson Elementary,801,Thomas D,AND02 AM,7:35:00 AM,7:19:50 AM,,7:19:50 AM,,,
9/26/2025 12:00:00 AM,Anderson Elementary,802,Anderson C,AND03 AM,7:35:00 AM,7:43:31 AM,,7:43:31 AM,,,
9/26/2025 12:00:00 AM,Anderson Elementary,803,Johnson T,AND04 AM,7:35:00 AM,7:23:18 AM,,7:23:18 AM,,,
9/26/2025 12:00:00 AM,Anderson Elementary,804,Johnson T,AND05 AM,7:35:00 AM,7:45:44 AM,,7:45:44 AM,,,
9/26/2025 12:00:00 AM,Bammel Elementary,810,Miller S,BAM01 AM,7:35:00 AM,,,7:21:34 AM,,,
9/26/2025 12:00:00 AM,Bammel Elementary,811,Moore A,BAM02 AM,7:35:00 AM,7:26:59 AM,,7:26:59 AM,,,
9/26/2025 12:00:00 AM,Bammel Elementary,812,Thomas D,BAM03 AM,7:35:00 AM,7:20:50 AM,,7:20:50 AM,,,
9/26/2025 12:00:00 AM,Bammel Elementary,813,Thomas D,BAM04 AM,7:35:00 AM,7:30:36 AM,,7:30:36 AM,,,
9/26/2025 12:00:00 AM,Bammel Elementary,814,Wilson J,BAM05 AM,7:35:00 AM,7:19:07 AM,,7:19:07 AM,,,
9/26/2025 12:00:00 AM,Cooper Elementary,820,Taylor B,COO01 AM,7:35:00 AM,7:22:56 AM,,7:22:56 AM,,,
9/26/2025 12:00:00 AM,Cooper Elementary,821,Miller S,COO02 AM,7:35:00 AM,7:29:12 AM,,7:29:12 AM,,,
9/26/2025 12:00:00 AM,Cooper Elementary,822,Anderson C,COO03 AM,7:35:00 AM,7:10:47 AM,,7:10:47 AM,,,
9/26/2025 12:00:00 AM,Cooper Elementary,823,Johnson T,COO04 AM,7:35:00 AM,7:27:14 AM,,7:27:14 AM,,,
9/26/2025 12:00:00 AM,Cooper Elementary,824,Brown K,COO05 AM,7:35:00 AM,7:18:08 AM,,7:18:08 AM,,,
9/26/2025 12:00:00 AM,Heritage Elementary,830,Williams M,HER01 AM,7:35:00 AM,7:10:22 AM,,7:10:22 AM,,,
9/26/2025 12:00:00 AM,Heritage Elementary,831,Thomas D,HER02 AM,7:35:00 AM,7:22:06 AM,,7:22:06 AM,,,
9/26/2025 12:00:00 AM,Heritage Elementary,832,Thomas D,HER03 AM,7:35:00 AM,7:11:19 AM,,7:11:19 AM,,,
9/26/2025 12:00:00 AM,Heritage Elementary,833,Brown K,HER04 AM,7:35:00 AM,7:22:55 AM,,7:22:55 AM,,,
9/26/2025 12:00:00 AM,Heritage Elementary,834,Brown K,HER05 AM,7:35:00 AM,7:30:16 AM,,7:30:16 AM,,,
9/26/2025 12:00:00 AM,Jenkins Elementary,840,Davis R,JEN01 AM,7:35:00 AM,7:14:27 AM,,7:14:27 AM,,,
9/26/2025 12:00:00 AM,Jenkins Elementary,841,Brown K,JEN02 AM,7:35:00 AM,,,7:28:21 AM,,,
9/26/2025 12:00:00 AM,Jenkins Elementary,842,Brown K,JEN03 AM,7:35:00 AM,7:19:12 AM,,7:19:12 AM,,,
9/26/2025 12:00:00 AM,Jenkins Elementary,843,Johnson T,JEN04 AM,7:35:00 AM,7:23:08 AM,,7:23:08 AM,,,
9/26/2025 12:00:00 AM,Jenkins Elementary,844,Johnson T,JEN05 AM,7:35:00 AM,7:25:10 AM,,7:25:10 AM,,,
9/26/2025 12:00:00 AM,Lewis Elementary,850,Williams M,LEW01 AM,7:35:00 AM,7:15:09 AM,,7:15:09 AM,,,
9/26/2025 12:00:00 AM,Lewis Elementary,851,Moore A,LEW02 AM,7:35:00 AM,7:43:07 AM,,7:43:07 AM,,,
9/26/2025 12:00:00 AM,Lewis Elementary,852,Miller S,LEW03 AM,7:35:00 AM,7:29:09 AM,,7:29:09 AM,,,
9/26/2025 12:00:00 AM,Lewis Elementary,853,Williams M,LEW04 AM,7:35:00 AM,7:30:09 AM,,7:30:09 AM,,,
9/26/2025 12:00:00 AM,Lewis Elementary,854,Miller S,LEW05 AM,7:35:00 AM,7:16:51 AM,,7:16:51 AM,,,
9/26/2025 12:00:00 AM,Marshall Elementary,860,Williams M,MAR01 AM,7:35:00 AM,7:26:30 AM,,7:26:30 AM,,,
9/26/2025 12:00:00 AM,Marshall Elementary,861,Wilson J,MAR02 AM,7:35:00 AM,7:41:37 AM,,7:41:37 AM,,,
9/26/2025 12:00:00 AM,Marshall Elementary,862,Anderson C,MAR03 AM,7:35:00 AM,7:28:10 AM,,7:28:10 AM,,,
9/26/2025 12:00:00 AM,Marshall Elementary,863,Moore A,MAR04 AM,7:35:00 AM,7:13:27 AM,,7:13:27 AM,,,
9/26/2025 12:00:00 AM,Marshall Elementary,864,Johnson T,MAR05 AM,7:35:00 AM,7:22:19 AM,,7:22:19 AM,,,
9/26/2025 12:00:00 AM,Reynolds Elementary,870,Williams M,REY01 AM,7:35:00 AM,7:15:18 AM,,7:15:18 AM,,,
9/26/2025 12:00:00 AM,Reynolds Elementary,871,Anderson C,REY02 AM,7:35:00 AM,7:48:57 AM,,7:48:57 AM,,,
9/26/2025 12:00:00 AM,Reynolds Elementary,872,Wilson J,REY03 AM,7:35:00 AM,7:40:34 AM,,7:40:34 AM,,,
9/26/2025 12:00:00 AM,Reynolds Elementary,873,Anderson C,REY04 AM,7:35:00 AM,7:22:27 AM,,7:22:27 AM,,,
9/26/2025 12:00:00 AM,Reynolds Elementary,874,Brown K,REY05 AM,7:35:00 AM,7:19:57 AM,,7:19:57 AM,,,
9/26/2025 12:00:00 AM,Westfield Middle School,880,Davis R,WES01 AM,8:05:00 AM,8:17:45 AM,,8:17:45 AM,,,
9/26/2025 12:00:00 AM,Westfield Middle School,881,Thomas D,WES02 AM,8:05:00 AM,8:07:16 AM,,8:07:16 AM,,,
9/26/2025 12:00:00 AM,Westfield Middle School,882,Davis R,WES03 AM,8:05:00 AM,7:45:12 AM,,7:45:12 AM,,,
9/26/2025 12:00:00 AM,Westfield Middle School,883,Moore A,WES04 AM,8:05:00 AM,7:50:19 AM,,7:50:19 AM,,,
