Date,Campus,Bus,Driver,Route,Scheduled Time,Entry Time,Exit Time,Last Load Time,Time Difference between Entry Time and Scheduled Time,Time Difference between Last Load Time and Scheduled Time,NumberLoadedAtCampus
9/23/2025 12:00:00 AM,Jenkins Elementary,940,Wilson J,JEN01 PM,2:40:00 PM,3:18:00 PM,,3:18:00 PM,,,
9/23/2025 12:00:00 AM,Jenkins Elementary,941,Davis R,JEN02 PM,2:40:00 PM,3:20:03 PM,,3:20:03 PM,,,
9/23/2025 12:00:00 AM,Jenkins Elementary,942,Anderson C,JEN03 PM,2:40:00 PM,2:55:56 PM,,2:55:56 PM,,,
9/23/2025 12:00:00 AM,Jenkins Elementary,943,Thomas D,JEN04 PM,2:40:00 PM,3:06:46 PM,,3:06:46 PM,,,
9/23/2025 12:00:00 AM,Jenkins Elementary,944,Wilson J,JEN05 PM,2:40:00 PM,2:47:58 PM,,2:47:58 PM,,,
9/23/2025 12:00:00 AM,Lewis Elementary,950,Brown K,LEW01 PM,2:40:00 PM,3:36:29 PM,,3:36:29 PM,,,
9/23/2025 12:00:00 AM,Lewis Elementary,951,Williams M,LEW02 PM,2:40:00 PM,2:55:56 PM,,2:55:56 PM,,,
9/23/2025 12:00:00 AM,Lewis Elementary,952,Taylor B,LEW03 PM,2:40:00 PM,2:59:00 PM,,2:59:00 PM,,,
9/23/2025 12:00:00 AM,Lewis Elementary,953,Johnson T,LEW04 PM,2:40:00 PM,,,3:02:20 PM,,,
9/23/2025 12:00:00 AM,Lewis Elementary,954,Anderson C,LEW05 PM,2:40:00 PM,3:16:46 PM,,3:16:46 PM,,,
9/23/2025 12:00:00 AM,Marshall Elementary,960,Wilson J,MAR01 PM,2:40:00 PM,3:03:44 PM,,3:03:44 PM,,,
9/23/2025 12:00:00 AM,Marshall Elementary,961,Moore A,MAR02 PM,2:40:00 PM,2:48:12 PM,,2:48:12 PM,,,
9/23/2025 12:00:00 AM,Marshall Elementary,962,Brown K,MAR03 PM,2:40:00 PM,3:03:46 PM,,3:03:46 PM,,,
9/23/2025 12:00:00 AM,Marshall Elementary,963,Davis R,MAR04 PM,2:40:00 PM,2:50:09 PM,,2:50:09 PM,,,
9/23/2025 12:00:00 AM,Marshall Elementary,964,Thomas D,MAR05 PM,2:40:00 PM,3:00:44 PM,,3:00:44 PM,,,
9/23/2025 12:00:00 AM,Reynolds Elementary,970,Wilson J,REY01 PM,2:40:00 PM,3:26:25 PM,,3:26:25 PM,,,
9/23/2025 12:00:00 AM,Reynolds Elementary,971,Taylor B,REY02 PM,2:40:00 PM,2:50:53 PM,,2:50:53 PM,,,
9/23/2025 12:00:00 AM,Reynolds Elementary,972,Williams M,REY03 PM,2:40:00 PM,3:02:14 PM,,3:02:14 PM,,,
9/23/2025 12:00:00 AM,Reynolds Elementary,973,Anderson C,REY04 PM,2:40:00 PM,3:05:27 PM,,3:05:27 PM,,,
9/23/2025 12:00:00 AM,Reynolds Elementary,974,Miller S,REY05 PM,2:40:00 PM,2:51:44 PM,,2:51:44 PM,,,
9/23/2025 12:00:00 AM,Westfield Middle School,980,Anderson C,WES01 PM,3:10:00 PM,3:36:54 PM,,3:36:54 PM,,,
9/23/2025 12:00:00 AM,Westfield Middle School,981,Brown K,WES02 PM,3:10:00 PM,3:51:13 PM,,3:51:13 PM,,,
9/23/2025 12:00:00 AM,Westfield Middle School,982,Moore A,WES03 PM,3:10:00 PM,3:18:34 PM,,3:18:34 PM,,,
9/23/2025 12:00:00 AM,Westfield Middle School,983,Taylor B,WES04 PM,3:10:00 PM,3:24:49 PM,,3:24:49 PM,,,
9/23/2025 12:00:00 AM,Lakewood Middle School,990,Brown K,LAK01 PM,3:10:00 PM,3:31:50 PM,,3:31:50 PM,,,
9/23/2025 12:00:00 AM,Lakewood Middle School,991,Thomas D,LAK02 PM,3:10:00 PM,3:30:02 PM,,3:30:02 PM,,,
9/23/2025 12:00:00 AM,Lakewood Middle School,992,Williams M,LAK03 PM,3:10:00 PM,3:49:04 PM,,3:49:04 PM,,,
9/23/2025 12:00:00 AM,Lakewood Middle School,993,Moore A,LAK04 PM,3:10:00 PM,3:21:37 PM,,3:21:37 PM,,,
9/23/2025 12:00:00 AM,Riverside Middle School,1000,Wilson J,RIV01 PM,3:10:00 PM,3:28:10 PM,,3:28:10 PM,,,
9/23/2025 12:00:00 AM,Riverside Middle School,1001,Taylor B,RIV02 PM,3:10:00 PM,3:37:27 PM,,3:37:27 PM,,,
9/23/2025 12:00:00 AM,Riverside Middle School,1002,Taylor B,RIV03 PM,3:10:00 PM,3:17:10 PM,,3:17:10 PM,,,
9/23/2025 12:00:00 AM,Riverside Middle School,1003,Williams M,RIV04 PM,3:10:00 PM,3:29:21 PM,,3:29:21 PM,,,
9/23/2025 12:00:00 AM,Metro High School,1010,Thomas D,MET01 PM,3:55:00 PM,4:22:44 PM,,4:22:44 PM,,,
9/23/2025 12:00:00 AM,Metro High School,1011,Williams M,MET02 PM,3:55:00 PM,4:18:40 PM,,4:18:40 PM,,,
9/23/2025 12:00:00 AM,Metro High School,1012,Brown K,MET03 PM,3:55:00 PM,4:12:17 PM,,4:12:17 PM,,,
9/23/2025 12:00:00 AM,Northgate High School,1020,Taylor B,NOR01 PM,3:55:00 PM,4:17:29 PM,,4:17:29 PM,,,
9/23/2025 12:00:00 AM,Northgate High School,1021,Moore A,NOR02 PM,3:55:00 PM,4:02:26 PM,,4:02:26 PM,,,
9/23/2025 12:00:00 AM,Northgate High School,1022,Wilson J,NOR03 PM,3:55:00 PM,4:11:20 PM,,4:11:20 PM,,,
9/24/2025 12:00:00 AM,Anderson Elementary,900,Johnson T,AND01 PM,2:40:00 PM,3:25:05 PM,,3:25:05 PM,,,
9/24/2025 12:00:00 AM,Anderson Elementary,901,Wilson J,AND02 PM,2:40:00 PM,,,2:59:22 PM,,,
9/24/2025 12:00:00 AM,Anderson Elementary,902,Williams M,AND03 PM,2:40:00 PM,2:47:54 PM,,2:47:54 PM,,,
9/24/2025 12:00:00 AM,Anderson Elementary,903,Anderson C,AND04 PM,2:40:00 PM,2:54:26 PM,,2:54:26 PM,,,
9/24/2025 12:00:00 AM,Anderson Elementary,904,Wilson J,AND05 PM,2:40:00 PM,2:54:39 PM,,2:54:39 PM,,,
9/24/2025 12:00:00 AM,Bammel Elementary,910,Thomas D,BAM01 PM,2:40:00 PM,2:54:14 PM,,2:54:14 PM,,,
9/24/2025 12:00:00 AM,Bammel Elementary,911,Moore A,BAM02 PM,2:40:00 PM,2:46:37 PM,,2:46:37 PM,,,
9/24/2025 12:00:00 AM,Bammel Elementary,912,Thomas D,BAM03 PM,2:40:00 PM,3:01:37 PM,,3:01:37 PM,,,
9/24/2025 12:00:00 AM,Bammel Elementary,913,Davis R,BAM04 PM,2:40:00 PM,2:50:07 PM,,2:50:07 PM,,,
9/24/2025 12:00:00 AM,Bammel Elementary,914,Wilson J,BAM05 PM,2:40:00 PM,3:03:08 PM,,3:03:08 PM,,,
9/24/2025 12:00:00 AM,Cooper Elementary,920,Davis R,COO01 PM,2:40:00 PM,3:15:46 PM,,3:15:46 PM,,,
9/24/2025 12:00:00 AM,Cooper Elementary,921,Johnson T,COO02 PM,2:40:00 PM,2:59:21 PM,,2:59:21 PM,,,
9/24/2025 12:00:00 AM,Cooper Elementary,922,Thomas D,COO03 PM,2:40:00 PM,2:58:51 PM,,2:58:51 PM,,,
9/24/2025 12:00:00 AM,Cooper Elementary,923,Davis R,COO04 PM,2:40:00 PM,2:55:25 PM,,2:55:25 PM,,,
9/24/2025 12:00:00 AM,Cooper Elementary,924,Davis R,COO05 PM,2:40:00 PM,3:17:53 PM,,3:17:53 PM,,,
9/24/2025 12:00:00 AM,Heritage Elementary,930,Davis R,HER01 PM,2:40:00 PM,2:45:19 PM,,2:45:19 PM,,,
9/24/2025 12:00:00 AM,Heritage Elementary,931,Thomas D,HER02 PM,2:40:00 PM,3:05:20 PM,,3:05:20 PM,,,
9/24/2025 12:00:00 AM,Heritage Elementary,932,Miller S,HER03 PM,2:40:00 PM,3:00:28 PM,,3:00:28 PM,,,
9/24/2025 12:00:00 AM,Heritage Elementary,933,Miller S,HER04 PM,2:40:00 PM,3:02:50 PM,,3:02:50 PM,,,
9/24/2025 12:00:00 AM,Heritage Elementary,934,Brown K,HER05 PM,2:40:00 PM,2:59:48 PM,,2:59:48 PM,,,
9/24/2025 12:00:00 AM,Jenkins Elementary,940,Davis R,JEN01 PM,2:40:00 PM,2:55:25 PM,,2:55:25 PM,,,
9/24/2025 12:00:00 AM,Jenkins Elementary,941,Davis R,JEN02 PM,2:40:00 PM,2:47:46 PM,,2:47:46 PM,,,
9/24/2025 12:00:00 AM,Jenkins Elementary,942,Taylor B,JEN03 PM,2:40:00 PM,3:04:22 PM,,3:04:22 PM,,,
9/24/2025 12:00:00 AM,Jenkins Elementary,943,Johnson T,JEN04 PM,2:40:00 PM,2:52:47 PM,,2:52:47 PM,,,
9/24/2025 12:00:00 AM,Jenkins Elementary,944,Taylor B,JEN05 PM,2:40:00 PM,2:54:29 PM,,2:54:29 PM,,,
9/24/2025 12:00:00 AM,Lewis Elementary,950,Johnson T,LEW01 PM,2:40:00 PM,2:56:03 PM,,2:56:03 PM,,,
9/24/2025 12:00:00 AM,Lewis Elementary,951,Miller S,LEW02 PM,2:40:00 PM,3:31:40 PM,,3:31:40 PM,,,
9/24/2025 12:00:00 AM,Lewis Elementary,952,Miller S,LEW03 PM,2:40:00 PM,2:57:23 PM,,2:57:23 PM,,,
9/24/2025 12:00:00 AM,Lewis Elementary,953,Taylor B,LEW04 PM,2:40:00 PM,3:16:09 PM,,3:16:09 PM,,,
9/24/2025 12:00:00 AM,Lewis Elementary,954,Thomas D,LEW05 PM,2:40:00 PM,3:01:46 PM,,3:01:46 PM,,,
9/24/2025 12:00:00 AM,Marshall Elementary,960,Davis R,MAR01 PM,2:40:00 PM,2:49:05 PM,,2:49:05 PM,,,
9/24/2025 12:00:00 AM,Marshall Elementary,961,Anderson C,MAR02 PM,2:40:00 PM,3:08:39 PM,,3:08:39 PM,,,
9/24/2025 12:00:00 AM,Marshall Elementary,962,Johnson T,MAR03 PM,2:40:00 PM,2:48:37 PM,,2:48:37 PM,,,
9/24/2025 12:00:00 AM,Marshall Elementary,963,Wilson J,MAR04 PM,2:40:00 PM,2:50:09 PM,,2:50:09 PM,,,
9/24/2025 12:00:00 AM,Marshall Elementary,964,Miller S,MAR05 PM,2:40:00 PM,3:15:09 PM,,3:15:09 PM,,,
9/24/2025 12:00:00 AM,Reynolds Elementary,970,Wilson J,REY01 PM,2:40:00 PM,3:40:12 PM,,3:40:12 PM,,,
9/24/2025 12:00:00 AM,Reynolds Elementary,971,Anderson C,REY02 PM,2:40:00 PM,3:11:19 PM,,3:11:19 PM,,,
9/24/2025 12:00:00 AM,Reynolds Elementary,972,Anderson C,REY03 PM,2:40:00 PM,2:56:39 PM,,2:56:39 PM,,,
9/24/2025 12:00:00 AM,Reynolds Elementary,973,Wilson J,REY04 PM,2:40:00 PM,3:07:57 PM,,3:07:57 PM,,,
9/24/2025 12:00:00 AM,Reynolds Elementary,974,Davis R,REY05 PM,2:40:00 PM,3:00:30 PM,,3:00:30 PM,,,
9/24/2025 12:00:00 AM,Westfield Middle School,980,Wilson J,WES01 PM,3:10:00 PM,3:19:51 PM,,3:19:51 PM,,,
9/24/2025 12:00:00 AM,Westfield Middle School,981,Wilson J,WES02 PM,3:10:00 PM,3:28:13 PM,,3:28:13 PM,,,
9/24/2025 12:00:00 AM,Westfield Middle School,982,Wilson J,WES03 PM,3:10:00 PM,3:19:41 PM,,3:19:41 PM,,,
9/24/2025 12:00:00 AM,Westfield Middle School,983,Miller S,WES04 PM,3:10:00 PM,,,3:36:21 PM,,,
9/24/2025 12:00:00 AM,Lakewood Middle School,990,Williams M,LAK01 PM,3:10:00 PM,3:32:54 PM,,3:32:54 PM,,,
9/24/2025 12:00:00 AM,Lakewood Middle School,991,Williams M,LAK02 PM,3:10:00 PM,3:38:18 PM,,3:38:18 PM,,,
9/24/2025 12:00:00 AM,Lakewood Middle School,992,Wilson J,LAK03 PM,3:10:00 PM,3:15:06 PM,,3:15:06 PM,,,
9/24/2025 12:00:00 AM,Lakewood Middle School,993,Wilson J,LAK04 PM,3:10:00 PM,3:36:00 PM,,3:36:00 PM,,,
9/24/2025 12:00:00 AM,Riverside Middle School,1000,Thomas D,RIV01 PM,3:10:00 PM,3:25:33 PM,,3:25:33 PM,,,
9/24/2025 12:00:00 AM,Riverside Middle School,1001,Moore A,RIV02 PM,3:10:00 PM,3:19:13 PM,,3:19:13 PM,,,
9/24/2025 12:00:00 AM,Riverside Middle School,1002,Thomas D,RIV03 PM,3:10:00 PM,3:24:44 PM,,3:24:44 PM,,,
9/24/2025 12:00:00 AM,Riverside Middle School,1003,Thomas D,RIV04 PM,3:10:00 PM,3:31:58 PM,,3:31:58 PM,,,
9/24/2025 12:00:00 AM,Metro High School,1010,Taylor B,MET01 PM,3:55:00 PM,4:19:17 PM,,4:19:17 PM,,,
9/24/2025 12:00:00 AM,Metro High School,1011,Brown K,MET02 PM,3:55:00 PM,4:13:27 PM,,4:13:27 PM,,,
9/24/2025 12:00:00 AM,Metro High School,1012,Johnson T,MET03 PM,3:55:00 PM,4:17:25 PM,,4:17:25 PM,,,
9/24/2025 12:00:00 AM,Northgate High School,1020,Wilson J,NOR01 PM,3:55:00 PM,4:07:35 PM,,4:07:35 PM,,,
9/24/2025 12:00:00 AM,Northgate High School,1021,Brown K,NOR02 PM,3:55:00 PM,4:01:28 PM,,4:01:28 PM,,,
9/24/2025 12:00:00 AM,Northgate High School,1022,Taylor B,NOR03 PM,3:55:00 PM,4:16:39 PM,,4:16:39 PM,,,
9/25/2025 12:00:00 AM,Anderson Elementary,900,Taylor B,AND01 PM,2:40:00 PM,3:02:58 PM,,3:02:58 PM,,,
9/25/2025 12:00:00 AM,Anderson Elementary,901,Moore A,AND02 PM,2:40:00 PM,3:17:09 PM,,3:17:09 PM,,,
9/25/2025 12:00:00 AM,Anderson Elementary,902,Davis R,AND03 PM,2:40:00 PM,3:22:57 PM,,3:22:57 PM,,,
9/25/2025 12:00:00 AM,Anderson Elementary,903,Williams M,AND04 PM,2:40:00 PM,3:26:31 PM,,3:26:31 PM,,,
9/25/2025 12:00:00 AM,Anderson Elementary,904,Wilson J,AND05 PM,2:40:00 PM,3:05:52 PM,,3:05:52 PM,,,
9/25/2025 12:00:00 AM,Bammel Elementary,910,Brown K,BAM01 PM,2:40:00 PM,3:03:26 PM,,3:03:26 PM,,,
9/25/2025 12:00:00 AM,Bammel Elementary,911,Davis R,BAM02 PM,2:40:00 PM,3:07:52 PM,,3:07:52 PM,,,
9/25/2025 12:00:00 AM,Bammel Elementary,912,Wilson J,BAM03 PM,2:40:00 PM,3:29:53 PM,,3:29:53 PM,,,
9/25/2025 12:00:00 AM,Bammel Elementary,913,Davis R,BAM04 PM,2:40:00 PM,3:04:17 PM,,3:04:17 PM,,,
9/25/2025 12:00:00 AM,Bammel Elementary,914,Taylor B,BAM05 PM,2:40:00 PM,3:00:09 PM,,3:00:09 PM,,,
9/25/2025 12:00:00 AM,Cooper Elementary,920,Thomas D,COO01 PM,2:40:00 PM,,,2:47:29 PM,,,
9/25/2025 12:00:00 AM,Cooper Elementary,921,Miller S,COO02 PM,2:40:00 PM,2:57:17 PM,,2:57:17 PM,,,
9/25/2025 12:00:00 AM,Cooper Elementary,922,Thomas D,COO03 PM,2:40:00 PM,3:01:40 PM,,3:01:40 PM,,,
9/25/2025 12:00:00 AM,Cooper Elementary,923,Thomas D,COO04 PM,2:40:00 PM,2:45:16 PM,,2:45:16 PM,,,
9/25/2025 12:00:00 AM,Cooper Elementary,924,Thomas D,COO05 PM,2:40:00 PM,3:14:53 PM,,3:14:53 PM,,,
9/25/2025 12:00:00 AM,Heritage Elementary,930,Moore A,HER01 PM,2:40:00 PM,2:46:01 PM,,2:46:01 PM,,,
9/25/2025 12:00:00 AM,Heritage Elementary,931,Anderson C,HER02 PM,2:40:00 PM,3:02:36 PM,,3:02:36 PM,,,
9/25/2025 12:00:00 AM,Heritage Elementary,932,Taylor B,HER03 PM,2:40:00 PM,3:08:06 PM,,3:08:06 PM,,,
9/25/2025 12:00:00 AM,Heritage Elementary,933,Davis R,HER04 PM,2:40:00 PM,2:46:43 PM,,2:46:43 PM,,,
9/25/2025 12:00:00 AM,Heritage Elementary,934,Moore A,HER05 PM,2:40:00 PM,3:22:24 PM,,3:22:24 PM,,,
9/25/2025 12:00:00 AM,Jenkins Elementary,940,Thomas D,JEN01 PM,2:40:00 PM,2:46:32 PM,,2:46:32 PM,,,
9/25/2025 12:00:00 AM,Jenkins Elementary,941,Williams M,JEN02 PM,2:40:00 PM,2:51:27 PM,,2:51:27 PM,,,
9/25/2025 12:00:00 AM,Jenkins Elementary,942,Davis R,JEN03 PM,2:40:00 PM,2:46:25 PM,,2:46:25 PM,,,
9/25/2025 12:00:00 AM,Jenkins Elementary,943,Anderson C,JEN04 PM,2:40:00 PM,3:23:09 PM,,3:23:09 PM,,,
9/25/2025 12:00:00 AM,Jenkins Elementary,944,Wilson J,JEN05 PM,2:40:00 PM,2:58:49 PM,,2:58:49 PM,,,
9/25/2025 12:00:00 AM,Lewis Elementary,950,Thomas D,LEW01 PM,2:40:00 PM,2:53:31 PM,,2:53:31 PM,,,
9/25/2025 12:00:00 AM,Lewis Elementary,951,Anderson C,LEW02 PM,2:40:00 PM,2:48:54 PM,,2:48:54 PM,,,
9/25/2025 12:00:00 AM,Lewis Elementary,952,Davis R,LEW03 PM,2:40:00 PM,2:56:13 PM,,2:56:13 PM,,,
9/25/2025 12:00:00 AM,Lewis Elementary,953,Johnson T,LEW04 PM,2:40:00 PM,3:40:45 PM,,3:40:45 PM,,,
9/25/2025 12:00:00 AM,Lewis Elementary,954,Brown K,LEW05 PM,2:40:00 PM,3:08:15 PM,,3:08:15 PM,,,
9/25/2025 12:00:00 AM,Marshall Elementary,960,Wilson J,MAR01 PM,2:40:00 PM,2:56:08 PM,,2:56:08 PM,,,
9/25/2025 12:00:00 AM,Marshall Elementary,961,Moore A,MAR02 PM,2:40:00 PM,2:46:21 PM,,2:46:21 PM,,,
9/25/2025 12:00:00 AM,Marshall Elementary,962,Johnson T,MAR03 PM,2:40:00 PM,2:52:48 PM,,2:52:48 PM,,,
9/25/2025 12:00:00 AM,Marshall Elementary,963,Brown K,MAR04 PM,2:40:00 PM,3:38:29 PM,,3:38:29 PM,,,
9/25/2025 12:00:00 AM,Marshall Elementary,964,Thomas D,MAR05 PM,2:40:00 PM,2:52:31 PM,,2:52:31 PM,,,
9/25/2025 12:00:00 AM,Reynolds Elementary,970,Davis R,REY01 PM,2:40:00 PM,3:05:33 PM,,3:05:33 PM,,,
9/25/2025 12:00:00 AM,Reynolds Elementary,971,Johnson T,REY02 PM,2:40:00 PM,2:50:30 PM,,2:50:30 PM,,,
9/25/2025 12:00:00 AM,Reynolds Elementary,972,Miller S,REY03 PM,2:40:00 PM,2:59:44 PM,,2:59:44 PM,,,
9/25/2025 12:00:00 AM,Reynolds Elementary,973,Davis R,REY04 PM,2:40:00 PM,3:03:55 PM,,3:03:55 PM,,,
9/25/2025 12:00:00 AM,Reynolds Elementary,974,Taylor B,REY05 PM,2:40:00 PM,3:08:24 PM,,3:08:24 PM,,,
9/25/2025 12:00:00 AM,Westfield Middle School,980,Moore A,WES01 PM,3:10:00 PM,3:33:16 PM,,3:33:16 PM,,,
9/25/2025 12:00:00 AM,Westfield Middle School,981,Wilson J,WES02 PM,3:10:00 PM,3:16:34 PM,,3:16:34 PM,,,
9/25/2025 12:00:00 AM,Westfield Middle School,982,Davis R,WES03 PM,3:10:00 PM,3:17:34 PM,,3:17:34 PM,,,
9/25/2025 12:00:00 AM,Westfield Middle School,983,Miller S,WES04 PM,3:10:00 PM,3:34:48 PM,,3:34:48 PM,,,
9/25/2025 12:00:00 AM,Lakewood Middle School,990,Taylor B,LAK01 PM,3:10:00 PM,3:56:21 PM,,3:56:21 PM,,,
9/25/2025 12:00:00 AM,Lakewood Middle School,991,Anderson C,LAK02 PM,3:10:00 PM,3:17:28 PM,,3:17:28 PM,,,
9/25/2025 12:00:00 AM,Lakewood Middle School,992,Anderson C,LAK03 PM,3:10:00 PM,3:21:40 PM,,3:21:40 PM,,,
9/25/2025 12:00:00 AM,Lakewood Middle School,993,Williams M,LAK04 PM,3:10:00 PM,4:10:21 PM,,4:10:21 PM,,,
9/25/2025 12:00:00 AM,Riverside Middle School,1000,Davis R,RIV01 PM,3:10:00 PM,3:38:13 PM,,3:38:13 PM,,,
9/25/2025 12:00:00 AM,Riverside Middle School,1001,Anderson C,RIV02 PM,3:10:00 PM,3:30:53 PM,,3:30:53 PM,,,
9/25/2025 12:00:00 AM,Riverside Middle School,1002,Wilson J,RIV03 PM,3:10:00 PM,3:18:28 PM,,3:18:28 PM,,,
9/25/2025 12:00:00 AM,Riverside Middle School,1003,Wilson J,RIV04 PM,3:10:00 PM,3:26:05 PM,,3:26:05 PM,,,
9/25/2025 12:00:00 AM,Metro High School,1010,Anderson C,MET01 PM,3:55:00 PM,4:36:12 PM,,4:36:12 PM,,,
9/25/2025 12:00:00 AM,Metro High School,1011,Williams M,MET02 PM,3:55:00 PM,4:43:08 PM,,4:43:08 PM,,,
9/25/2025 12:00:00 AM,Metro High School,1012,Brown K,MET03 PM,3:55:00 PM,4:22:33 PM,,4:22:33 PM,,,
9/25/2025 12:00:00 AM,Northgate High School,1020,Williams M,NOR01 PM,3:55:00 PM,4:06:45 PM,,4:06:45 PM,,,
9/25/2025 12:00:00 AM,Northgate High School,1021,Wilson J,NOR02 PM,3:55:00 PM,4:28:13 PM,,4:28:13 PM,,,
9/25/2025 12:00:00 AM,Northgate High School,1022,Thomas D,NOR03 PM,3:55:00 PM,4:20:21 PM,,4:20:21 PM,,,
9/26/2025 12:00:00 AM,Anderson Elementary,900,Wilson J,AND01 PM,2:40:00 PM,2:57:52 PM,,2:57:52 PM,,,
9/26/2025 12:00:00 AM,Anderson Elementary,901,Thomas D,AND02 PM,2:40:00 PM,2:57:43 PM,,2:57:43 PM,,,
9/26/2025 12:00:00 AM,Anderson Elementary,902,Anderson C,AND03 PM,2:40:00 PM,3:04:26 PM,,3:04:26 PM,,,
9/26/2025 12:00:00 AM,Anderson Elementary,903,Johnson T,AND04 PM,2:40:00 PM,3:19:04 PM,,3:19:04 PM,,,
9/26/2025 12:00:00 AM,Anderson Elementary,904,Johnson T,AND05 PM,2:40:00 PM,3:21:34 PM,,3:21:34 PM,,,
9/26/2025 12:00:00 AM,Bammel Elementary,910,Miller S,BAM01 PM,2:40:00 PM,,,2:59:31 PM,,,
9/26/2025 12:00:00 AM,Bammel Elementary,911,Moore A,BAM02 PM,2:40:00 PM,3:06:17 PM,,3:06:17 PM,,,
9/26/2025 12:00:00 AM,Bammel Elementary,912,Thomas D,BAM03 PM,2:40:00 PM,2:46:26 PM,,2:46:26 PM,,,
9/26/2025 12:00:00 AM,Bammel Elementary,913,Thomas D,BAM04 PM,2:40:00 PM,2:53:39 PM,,2:53:39 PM,,,
9/26/2025 12:00:00 AM,Bammel Elementary,914,Wilson J,BAM05 PM,2:40:00 PM,3:21:34 PM,,3:21:34 PM,,,
9/26/2025 12:00:00 AM,Cooper Elementary,920,Taylor B,COO01 PM,2:40:00 PM,3:02:07 PM,,3:02:07 PM,,,
9/26/2025 12:00:00 AM,Cooper Elementary,921,Miller S,COO02 PM,2:40:00 PM,3:01:57 PM,,3:01:57 PM,,,
9/26/2025 12:00:00 AM,Cooper Elementary,922,Anderson C,COO03 PM,2:40:00 PM,2:51:25 PM,,2:51:25 PM,,,
9/26/2025 12:00:00 AM,Cooper Elementary,923,Johnson T,COO04 PM,2:40:00 PM,2:48:22 PM,,2:48:22 PM,,,
9/26/2025 12:00:00 AM,Cooper Elementary,924,Brown K,COO05 PM,2:40:00 PM,3:13:41 PM,,3:13:41 PM,,,
9/26/2025 12:00:00 AM,Heritage Elementary,930,Williams M,HER01 PM,2:40:00 PM,,,2:54:44 PM,,,
9/26/2025 12:00:00 AM,Heritage Elementary,931,Thomas D,HER02 PM,2:40:00 PM,2:52:53 PM,,2:52:53 PM,,,
9/26/2025 12:00:00 AM,Heritage Elementary,932,Thomas D,HER03 PM,2:40:00 PM,,,3:04:30 PM,,,
9/26/2025 12:00:00 AM,Heritage Elementary,933,Brown K,HER04 PM,2:40:00 PM,2:56:05 PM,,2:56:05 PM,,,
9/26/2025 12:00:00 AM,Heritage Elementary,934,Brown K,HER05 PM,2:40:00 PM,2:48:34 PM,,2:48:34 PM,,,
9/26/2025 12:00:00 AM,Jenkins Elementary,940,Davis R,JEN01 PM,2:40:00 PM,2:45:09 PM,,2:45:09 PM,,,
9/26/2025 12:00:00 AM,Jenkins Elementary,941,Brown K,JEN02 PM,2:40:00 PM,3:18:25 PM,,3:18:25 PM,,,
9/26/2025 12:00:00 AM,Jenkins Elementary,942,Brown K,JEN03 PM,2:40:00 PM,2:55:29 PM,,2:55:29 PM,,,
9/26/2025 12:00:00 AM,Jenkins Elementary,943,Johnson T,JEN04 PM,2:40:00 PM,2:59:13 PM,,2:59:13 PM,,,
9/26/2025 12:00:00 AM,Jenkins Elementary,944,Johnson T,JEN05 PM,2:40:00 PM,3:29:02 PM,,3:29:02 PM,,,
9/26/2025 12:00:00 AM,Lewis Elementary,950,Williams M,LEW01 PM,2:40:00 PM,2:55:55 PM,,2:55:55 PM,,,
9/26/2025 12:00:00 AM,Lewis Elementary,951,Moore A,LEW02 PM,2:40:00 PM,3:13:30 PM,,3:13:30 PM,,,
9/26/2025 12:00:00 AM,Lewis Elementary,952,Miller S,LEW03 PM,2:40:00 PM,3:40:57 PM,,3:40:57 PM,,,
9/26/2025 12:00:00 AM,Lewis Elementary,953,Williams M,LEW04 PM,2:40:00 PM,2:47:09 PM,,2:47:09 PM,,,
9/26/2025 12:00:00 AM,Lewis Elementary,954,Miller S,LEW05 PM,2:40:00 PM,2:51:43 PM,,2:51:43 PM,,,
9/26/2025 12:00:00 AM,Marshall Elementary,960,Williams M,MAR01 PM,2:40:00 PM,,,3:33:17 PM,,,
9/26/2025 12:00:00 AM,Marshall Elementary,961,Wilson J,MAR02 PM,2:40:00 PM,2:48:06 PM,,2:48:06 PM,,,
9/26/2025 12:00:00 AM,Marshall Elementary,962,Anderson C,MAR03 PM,2:40:00 PM,3:07:18 PM,,3:07:18 PM,,,
9/26/2025 12:00:00 AM,Marshall Elementary,963,Moore A,MAR04 PM,2:40:00 PM,2:51:29 PM,,2:51:29 PM,,,
9/26/2025 12:00:00 AM,Marshall Elementary,964,Johnson T,MAR05 PM,2:40:00 PM,2:59:52 PM,,2:59:52 PM,,,
9/26/2025 12:00:00 AM,Reynolds Elementary,970,Williams M,REY01 PM,2:40:00 PM,2:54:02 PM,,2:54:02 PM,,,
9/26/2025 12:00:00 AM,Reynolds Elementary,971,Anderson C,REY02 PM,2:40:00 PM,3:08:40 PM,,3:08:40 PM,,,
9/26/2025 12:00:00 AM,Reynolds Elementary,972,Wilson J,REY03 PM,2:40:00 PM,2:46:32 PM,,2:46:32 PM,,,
9/26/2025 12:00:00 AM,Reynolds Elementary,973,Anderson C,REY04 PM,2:40:00 PM,2:50:12 PM,,2:50:12 PM,,,
9/26/2025 12:00:00 AM,Reynolds Elementary,974,Brown K,REY05 PM,2:40:00 PM,,,2:48:24 PM,,,
9/26/2025 12:00:00 AM,Westfield Middle School,980,Davis R,WES01 PM,3:10:00 PM,,,3:36:36 PM,,,
9/26/2025 12:00:00 AM,Westfield Middle School,981,Thomas D,WES02 PM,3:10:00 PM,3:17:24 PM,,3:17:24 PM,,,
